age,city,department,experience,id,name,performance_score,random_noise,risk_level,salary,success_probability
,Bhubaneswar,61,63,734,Name_733,95,0.4645056510375486,0,80,0.56
38,Bhubaneswar,89,53,735,Name_734,42,0.534218955146052,0,44,0.23
INVALID,Delhi,45,85,736,Name_735,,-0.8504370251014814,0,32,0.97
71,Delhi,INVALID,42,737,Name_736,86,0.9945146431499318,0,82,0.89
42,Delhi,11,31,738,Name_737,54,0.1260771075652619,0,23,0.28
19,Hyderabad,32,22,739,Name_738,59,-0.797385581953634,0,59,0.3
40,Mumbai,23,,740,Name_739,50,2.1595816557511354,0,410,0.85
89,,17,79,741,Name_740,79,0.7455567391832503,0,85,0.95
48,Bhubaneswar,,44,742,Name_741,8,0.1487927789931939,0,830,
7,Delhi,36,INVALID,743,Name_742,66,1.4607207008645544,0,94,0.56
11,Bhubaneswar,76,28,744,Name_743,58,0.27597856318335673,0,95,INVALID
75,Mumbai,66,INVALID,745,Name_744,INVALID,-1.231422879061468,0,41,0.61
INVALID,Mumbai,27,90,746,Name_745,31,-1.0431710064889554,0,40,0.56
73,Mumbai,74,82,747,Name_746,60,-0.1120199869782792,0,88,0.05
810,Bhubaneswar,INVALID,59,748,,10,0.10847157878642187,0,15,0.82
45,Mumbai,72,48,749,Name_748,94,-0.32598146999734273,1,,
INVALID,Hyderabad,,79,750,,93,1.1595073611376712,0,54,
78,Delhi,2,,751,Name_750,40,0.2536420019133369,0,64,0.81
88,Delhi,95,57,752,,31,-0.9775667394889168,0,52,0.89
33,Bhubaneswar,83,89,753,Name_752,10,-1.8381788738367193,0,64,0.06
62,Bhubaneswar,5,92,754,,29,0.8199547683801983,0,,0.87
,Delhi,61,12,755,Name_754,INVALID,0.13202896453964683,0,66,0.2
,,36,95,756,Name_755,36,-1.1887310909327904,0,83,0.84
29,Mumbai,90,69,757,Name_756,90,0.16148632648645367,0,3,0.79
88,Bhubaneswar,670,87,758,Name_757,13,0.7528591725611091,0,,0.17
88,Bhubaneswar,30,INVALID,759,Name_758,50,-1.2848330887442045,0,57,
87,Mumbai,27,58,760,Name_759,95,1.9247042775016403,1,44,0.88
59,Delhi,47,46,761,Name_760,39,-0.8237701009563883,0,43,0.39
7,Mumbai,860,89,762,Name_761,26,0.6670696975912866,0,INVALID,0.88
80,Bhubaneswar,INVALID,79,763,Name_762,8,0.15216016058201565,0,79,0.53
16,Hyderabad,65,INVALID,764,Name_763,30,0.41975487012061036,0,5,0.12
38,Hyderabad,18,6,765,Name_764,920,0.7028997380165559,0,93,0.36
INVALID,Bhubaneswar,4,70,766,Name_765,650,0.6519438974710182,0,32,0.05
74,,85,,767,Name_766,45,0.8073751005287383,0,87,
35,Bhubaneswar,71,12,768,Name_767,32,-0.9737494712542744,0,52,0.26
38,,,64,769,,85,-0.31656242460507866,0,INVALID,INVALID
INVALID,Mumbai,53,77,770,Name_769,93,0.9095865817707904,0,31,0.91
43,Bhubaneswar,,92,771,Name_770,82,0.02152714191359279,0,61,0.4
53,Mumbai,10,52,772,Name_771,78,-0.6951621929983898,0,91,INVALID
40,Delhi,53,43,773,Name_772,,1.8053212614413872,0,81,0.7
630,Bhubaneswar,,15,774,Name_773,,-0.17935431729646645,0,INVALID,0.16
2,Delhi,42,23,775,Name_774,,0.22525798621964238,0,INVALID,0.19
46,Delhi,78,82,776,Name_775,9,1.2804368777208657,0,94,INVALID
780,Hyderabad,49,,777,Name_776,54,-0.24716920290216426,0,,0.15
,,78,93,778,Name_777,58,1.4258690475068463,0,21,INVALID
8,Mumbai,59,43,779,Name_778,96,0.45827018708467815,1,66,0.5
38,Hyderabad,51,,780,Name_779,6,0.44867588887755266,0,29,0.61
25,Hyderabad,80,,781,Name_780,49,1.3962033695273122,0,53,0.06
14,Mumbai,62,18,782,Name_781,72,-1.0482524995589948,0,96,0.09
78,Hyderabad,3,62,783,Name_782,67,-0.02156788445630654,0,56,0.27
51,Delhi,79,84,784,INVALID,60,0.6518400980414737,0,31,0.14
76,Hyderabad,,47,785,Name_784,380,1.1748769393217064,0,INVALID,0.73
4,Mumbai,69,29,786,Name_785,INVALID,-0.7869099256859825,0,94,0.01
74,Bhubaneswar,48,86,787,Name_786,88,0.04735231635317428,0,96,0.25
30,Delhi,83,,788,Name_787,930,-1.3481575548983606,0,200,0.89
6,Hyderabad,76,2,789,Name_788,44,-0.2315280284679383,0,72,1
66,Bhubaneswar,15,58,790,Name_789,84,-0.4020663503376493,0,INVALID,0.05
6,Bhubaneswar,,17,791,INVALID,6,0.5012370363612,0,70,0.45
36,Hyderabad,69,40,792,Name_791,820,0.3050176699955648,0,16,0.73
68,Mumbai,90,59,793,Name_792,41,0.1461743315730419,0,25,
,Hyderabad,62,96,794,Name_793,,-0.7421104757968489,1,,0.36
,Hyderabad,48,61,795,Name_794,96,-0.5792912817498848,0,74,0.3
72,Hyderabad,28,92,796,Name_795,11,1.4645735861178713,0,39,0.74
28,Hyderabad,12,34,797,Name_796,24,0.5908148806674549,0,29,0.56
87,Hyderabad,88,40,798,Name_797,87,1.6313705589763183,0,56,0.63
,Bhubaneswar,90,7,799,Name_798,79,1.776453905126102,0,36,0.65
28,,91,,800,Name_799,2,-0.2791281804216271,0,72,0.49
64,Hyderabad,43,11,801,Name_800,86,0.30110345713757597,0,40,3.4000000000000004
12,Bhubaneswar,48,INVALID,802,INVALID,13,0.05576565608598308,0,58,0.01
73,,,,803,Name_802,8,-1.1001123227596317,0,89,0.96
,Delhi,95,14,804,Name_803,,-0.8914339134324077,0,96,0.89
,Hyderabad,20,63,805,Name_804,86,0.3479760990866848,0,98,
52,Hyderabad,49,550,806,Name_805,88,-0.7213259924667883,0,94,0.29
13,Mumbai,73,82,807,Name_806,2,0.7134792457979985,0,59,0.45
INVALID,Delhi,35,20,808,Name_807,86,-0.372411067082891,0,5,0.13
19,Bhubaneswar,43,63,809,Name_808,55,1.0487022249141016,1,82,
66,Hyderabad,86,85,810,,3,-0.36187532074328277,0,50,0.91
,Delhi,86,86,811,Name_810,32,0.3673588242543658,0,,0.25
24,Hyderabad,6,53,812,INVALID,58,0.5180586449743964,0,70,0.31
8,Bhubaneswar,20,28,813,Name_812,,0.36892685232811245,0,81,
46,Mumbai,5,7,814,Name_813,51,2.3504120108133595,0,84,0.5
77,Bhubaneswar,17,24,815,Name_814,,0.44639271959679344,0,51,0.5
51,,360,19,816,Name_815,22,0.17911544436075771,0,31,0.08
22,Hyderabad,73,63,817,Name_816,67,-0.5356224582496006,1,50,0.97
INVALID,Hyderabad,31,,818,Name_817,30,-0.41929319809131316,0,20,0.61
76,,1,38,819,Name_818,98,0.9929989949897874,0,14,0.25
32,Delhi,,11,820,Name_819,98,-1.9210527733176248,0,28,0.16
77,Bhubaneswar,,50,821,Name_820,INVALID,-0.323707812692843,0,2,INVALID
380,Hyderabad,6,17,822,Name_821,,-0.9037924686146459,0,53,0.58
1,INVALID,59,95,823,Name_822,81,1.0599930538927969,0,13,0.39
42,Bhubaneswar,80,48,824,Name_823,,0.23456552342036888,0,3,0.79
540,Hyderabad,67,87,825,Name_824,44,0.1294317960652373,0,92,0.14
1,Mumbai,INVALID,75,826,Name_825,350,0.7799434636955855,0,INVALID,
65,Delhi,98,78,827,,23,0.33160452325222134,0,48,9.7
72,Hyderabad,16,72,828,INVALID,,-0.8876936683047255,0,,0.68
52,Bhubaneswar,63,78,829,Name_828,29,1.6100112061160161,1,450,
8,Hyderabad,,,830,Name_829,70,-0.0037700015522321834,0,INVALID,0.25
46,Mumbai,6,3,831,INVALID,94,0.56422538462211,0,32,0.87
INVALID,Bhubaneswar,,16,832,,990,-2.1028747852621374,0,25,0.81
83,Delhi,5,38,833,Name_832,,0.11408685722987695,0,39,
35,Hyderabad,,94,834,,34,0.9137835673535696,0,13,0.7
,Delhi,INVALID,42,835,Name_834,17,2.3360842908235053,1,37,
21,Mumbai,39,80,836,Name_835,80,0.508450697213708,0,12,0.16
30,Mumbai,53,33,837,Name_836,47,0.743503175507483,0,32,INVALID
62,,97,90,838,INVALID,47,-0.4391636052506579,1,20,0.3
INVALID,Bhubaneswar,22,,839,Name_838,2,-2.0240355648859283,0,850,
,Delhi,,17,840,Name_839,490,-1.9145690650385565,1,97,0.07
19,Hyderabad,,23,841,Name_840,88,-0.6214751624388414,0,21,0.31
16,Hyderabad,20,37,842,Name_841,61,0.8172358802092582,1,220,0.08
89,Bhubaneswar,6,73,843,INVALID,3,2.2663689375471057,0,88,INVALID
7,Delhi,8,5,844,Name_843,55,-1.8320451173417658,0,47,0.89
80,INVALID,51,62,845,Name_844,,-0.3318648635283863,0,,
84,Mumbai,39,19,846,Name_845,18,0.07188154952278693,0,10,0.64
3,Delhi,35,63,847,Name_846,47,0.2582542053986324,0,71,0.95
80,Bhubaneswar,58,88,848,Name_847,39,-0.8167904508641775,0,28,7.6
15,Delhi,,36,849,Name_848,700,1.4925588116687496,0,64,0.71
68,Mumbai,89,83,850,Name_849,20,0.05166432635318598,0,73,
65,Hyderabad,160,58,851,Name_850,62,0.13811590260277096,0,,0.66
27,Bhubaneswar,20,94,852,Name_851,,-0.6572414051999517,0,50,0.92
85,Bhubaneswar,47,99,853,,46,0.9965612203699578,0,85,0.08
81,Bhubaneswar,45,41,854,Name_853,66,-0.8700080357935257,0,79,0.57
,INVALID,55,INVALID,855,Name_854,,-0.07410914057321713,0,36,0.23
65,Hyderabad,INVALID,83,856,Name_855,760,0.4856571477515773,0,29,0.36
9,Hyderabad,15,2,857,Name_856,970,-0.8010923118445592,0,67,0.95
31,Bhubaneswar,58,50,858,Name_857,64,0.14195452439095288,0,96,0.55
41,Bhubaneswar,2,4,859,Name_858,12,-0.5930531370687137,0,91,0.65
86,Bhubaneswar,,12,860,Name_859,98,-0.5075406229739002,0,76,0.6
14,,24,99,861,Name_860,,0.22786274896726044,0,33,0.01
39,Hyderabad,,,862,Name_861,31,0.020584113323095534,0,16,0.87
22,Hyderabad,54,20,863,Name_862,18,-2.1222735093628557,0,9,0.8
68,Bhubaneswar,60,16,864,Name_863,93,-1.0916187499682788,0,18,0.08
5,Delhi,31,490,865,Name_864,,1.0759918571147271,0,,0.62
87,,42,97,866,,45,0.1703187321283939,0,64,0.08
1,Mumbai,5,93,867,Name_866,91,0.27462570605611375,1,10,0.18
470,Mumbai,19,49,868,Name_867,37,-0.3720481720900761,0,45,0.8
,Bhubaneswar,28,62,869,Name_868,16,-1.1291051181345793,0,95,0.1
10,Hyderabad,77,24,870,Name_869,34,0.74434567375834,1,,0.97
82,Bhubaneswar,22,58,871,,41,0.3937310493731238,0,99,0.83
75,Bhubaneswar,73,11,872,Name_871,71,1.102533479955387,0,98,2.5
82,Bhubaneswar,7,62,873,Name_872,26,-0.624574741584344,0,,0.59
70,,77,82,874,Name_873,94,-0.6553115179446894,0,13,0.19
10,Mumbai,55,,875,Name_874,46,0.8835105315356088,0,13,0.1
INVALID,,12,49,876,Name_875,8,-0.3395446928354198,1,37,0.8
40,Hyderabad,74,83,877,Name_876,9,-0.8912680835841592,0,93,0.75
7,INVALID,44,30,878,Name_877,61,-0.14528555801717377,0,5,0.88
13,Delhi,84,52,879,Name_878,78,1.5549445982668562,0,900,0.78
70,Delhi,59,780,880,Name_879,51,-1.44000684213842,0,INVALID,0.63
36,Mumbai,52,73,881,Name_880,95,0.1463430840369109,0,27,0.08
69,Mumbai,12,60,882,,49,1.6881001524075043,0,INVALID,0.17
14,Bhubaneswar,72,INVALID,883,Name_882,77,-0.03105128041497282,0,,0.82
300,Delhi,81,83,884,Name_883,3,-1.4808860212747013,0,38,0.49
80,Delhi,78,INVALID,885,Name_884,53,-1.001253606356949,0,,0.85
31,Delhi,8,35,886,Name_885,18,-0.12036534020260714,0,59,0.13
12,Hyderabad,72,31,887,INVALID,94,-0.1274359356985414,0,29,0.48
26,Delhi,75,29,888,Name_887,52,-1.1126881453785953,1,37,0.35
,Mumbai,47,,889,Name_888,11,-0.13212253929211415,0,94,0.7
INVALID,Hyderabad,59,34,890,Name_889,86,0.9788304377554159,0,85,
64,,25,25,891,,27,0.40541933209098596,1,72,0.4
9,Bhubaneswar,23,27,892,,,0.3714666987983321,1,24,0.96
52,Delhi,79,20,893,INVALID,76,-1.3886965574420504,0,11,0.09
46,Hyderabad,77,73,894,Name_893,71,-0.36037174378158493,0,6,0.55
,,82,15,895,Name_894,48,0.3138240601014473,0,,0.97
76,Mumbai,33,69,896,Name_895,83,1.6559105801172318,0,74,0.85
24,INVALID,92,69,897,INVALID,860,1.3449833226084198,0,4,0.86
49,Mumbai,63,92,898,Name_897,,0.33629236284141956,0,59,0.23
4,Bhubaneswar,21,62,899,,85,0.49643606257034584,0,64,0.64
60,Hyderabad,14,12,900,Name_899,65,1.6005821204901316,0,950,0.25
40,Bhubaneswar,,31,901,Name_900,99,0.0042102891119827415,0,65,0.8
5,Hyderabad,24,83,902,INVALID,94,0.2086538777859193,0,98,
40,Hyderabad,INVALID,42,903,Name_902,54,-1.1985299270281047,0,98,0.54
46,Mumbai,33,INVALID,904,Name_903,,-0.09311942450080381,0,INVALID,0.54
42,Hyderabad,24,29,905,Name_904,74,0.34018517643747254,0,42,
16,Hyderabad,,60,906,Name_905,73,0.8701793279907275,0,49,0.19
INVALID,Delhi,,32,907,Name_906,24,-1.6442733681666941,0,99,0.34
42,Mumbai,,90,908,,770,0.4328305022302803,0,20,0.27
49,,,38,909,Name_908,41,-0.8060155757509722,0,25,0.84
,Mumbai,15,39,910,Name_909,,0.018892145891993752,0,33,0.91
INVALID,Hyderabad,INVALID,92,911,Name_910,60,0.5462333193689476,0,42,0.61
56,Hyderabad,41,35,912,Name_911,77,1.044678330109676,0,440,0.64
67,Delhi,66,,913,Name_912,,-1.6851291225169436,0,,0.31
,Mumbai,88,20,914,Name_913,34,0.4895728664163448,0,86,0.01
,,43,88,915,Name_914,,0.35415848486242474,0,85,0.13
44,Bhubaneswar,58,13,916,Name_915,9,-0.3270434326329884,0,9,0.67
58,Mumbai,70,INVALID,917,Name_916,17,0.6335549564044247,0,12,0.19
71,Hyderabad,94,38,918,Name_917,37,0.07852103550265394,0,,0.39
55,Mumbai,45,7,919,Name_918,80,1.9769897243753365,0,,
,Delhi,16,13,920,Name_919,,-0.4420549534028633,0,37,0.69
1,Mumbai,5,2,921,,72,-0.4044238172763431,0,,0.62
450,Mumbai,INVALID,77,922,Name_921,92,-0.2602134999466584,0,,0.09
80,Bhubaneswar,43,28,923,Name_922,,-0.2542772838136137,0,14,0.79
560,,85,62,924,Name_923,62,-1.1518038346406292,0,45,0.21
63,Mumbai,37,40,925,Name_924,92,0.604259398823733,0,91,0.71
,Mumbai,17,29,926,Name_925,,0.791066244460303,0,,2.5
23,Delhi,86,9,927,Name_926,43,0.1548367225723428,0,19,0.53
16,Mumbai,75,29,928,,95,0.11777559848803142,0,29,0.79
23,Mumbai,16,10,929,Name_928,59,-3.2696545923773686,0,55,0.84
43,,21,,930,Name_929,20,-0.2559967024827273,0,INVALID,0.77
86,Hyderabad,24,49,931,Name_930,22,0.2151140966629455,1,49,0.39
30,Delhi,83,850,932,,89,-0.8844354742444055,0,,0.37
,Hyderabad,47,66,933,,,0.5956224343493184,0,630,0.95
INVALID,,79,65,934,Name_933,22,-0.1287594260956499,0,34,0.63
47,Hyderabad,77,31,935,Name_934,24,0.2859533895909134,0,40,0.94
56,Bhubaneswar,67,73,936,Name_935,48,0.9722374151167616,0,210,0.12
24,,97,30,937,Name_936,63,0.46155595703369595,0,92,0.11
37,Mumbai,12,33,938,Name_937,18,0.5863921488667193,0,INVALID,0.43
INVALID,,47,98,939,Name_938,,-0.8216985528112336,1,43,0.29
83,Delhi,17,50,940,Name_939,INVALID,0.04652357436603451,0,41,0.11
44,Hyderabad,79,16,941,Name_940,,1.6052139547650273,0,13,0.04
5,Mumbai,78,62,942,Name_941,66,0.2589880647883981,0,,0.24
68,Hyderabad,13,7,943,INVALID,81,-0.6980803824425712,0,16,0.42
78,Delhi,,69,944,Name_943,,-1.2295870138068357,0,84,0.69
21,Hyderabad,28,88,945,Name_944,87,0.17368851691893247,0,56,0.41
1,INVALID,69,2,946,INVALID,37,1.1852721070110193,0,4,0.96
24,Mumbai,INVALID,91,947,Name_946,25,0.7942185447329622,0,70,0.3
81,Hyderabad,67,,948,Name_947,96,-0.6806186942190543,0,23,0.62
67,,3,67,949,Name_948,40,-0.4171634587609037,0,69,0.21
83,Bhubaneswar,400,9,950,Name_949,89,-0.0879632262130313,1,15,0.77
53,Hyderabad,53,880,951,Name_950,47,-1.4463745187238062,0,93,0.06
28,,96,4,952,,50,-0.19557513827408934,0,20,0.07
,Delhi,86,66,953,,9,-1.0778988070838966,0,87,0.67
63,Hyderabad,180,32,954,Name_953,52,1.0495549810565343,0,9,INVALID
INVALID,Bhubaneswar,83,48,955,Name_954,,1.0391204248970758,0,,0.69
89,Delhi,,54,956,Name_955,,0.7185482246487185,1,440,0.04
19,Hyderabad,68,68,957,Name_956,20,-1.3517025632042639,1,INVALID,0.04
,,89,47,958,Name_957,77,-2.700665866264173,0,62,0.81
,Mumbai,93,65,959,Name_958,50,-0.9130148548918935,0,75,0.76
79,Hyderabad,81,11,960,Name_959,2,-1.6414439945461743,0,2,0.15
14,INVALID,8,INVALID,961,Name_960,45,0.1815547291786122,0,34,0.08
88,Delhi,,INVALID,962,Name_961,89,0.22150255210760111,0,40,0.81
2,Hyderabad,59,15,963,Name_962,29,0.31655179653519533,0,63,0.82
48,Delhi,50,25,964,Name_963,11,-2.522286030048426,0,34,0.06
19,Hyderabad,20,96,965,Name_964,66,-0.563728103210403,0,65,0.3
51,Delhi,11,29,966,Name_965,76,-1.4642759551352076,0,78,
INVALID,Mumbai,13,85,967,Name_966,96,0.8811016443245001,0,64,0.29
,Delhi,44,,968,INVALID,30,-0.37846110865116106,0,57,0.69
1,Bhubaneswar,95,,969,Name_968,53,1.6523926646555835,0,32,0.81
44,Delhi,66,99,970,Name_969,37,0.08840767838507649,0,95,0.62
68,Bhubaneswar,65,,971,Name_970,80,-2.035461605071391,0,29,0.36
1,Delhi,2,,972,Name_971,76,-1.665132913361204,0,35,0.93
67,Hyderabad,88,INVALID,973,Name_972,INVALID,-0.005358732406895848,0,89,0.42
23,Delhi,INVALID,98,974,Name_973,68,0.6367453882794366,0,40,0.28
46,Hyderabad,62,21,975,Name_974,860,-0.9183521436587602,0,29,
,Mumbai,INVALID,48,976,Name_975,15,-1.9695699639668884,0,46,0.41
53,Mumbai,,61,977,Name_976,INVALID,-1.532099974739931,0,36,0.46
82,Hyderabad,10,41,978,Name_977,5,0.11406559609916896,0,86,0.12
62,Bhubaneswar,47,20,979,Name_978,INVALID,0.7061185827322497,0,85,0.75
85,Hyderabad,84,34,980,Name_979,93,-1.749912681148546,0,39,0.86
33,Mumbai,INVALID,45,981,Name_980,96,-1.6291188230349578,1,,0.24
9,Hyderabad,71,16,982,Name_981,710,-1.3186746586493288,0,53,0.95
37,,95,,983,Name_982,93,-0.9213374291834998,0,17,0.85
5,Bhubaneswar,INVALID,54,984,,66,-0.8571202782643254,0,95,0.6
54,Delhi,55,55,985,Name_984,75,1.066073333133012,0,37,0.93
20,Mumbai,INVALID,40,986,Name_985,22,-1.1709387038362902,0,,0.59
,Hyderabad,73,61,987,Name_986,INVALID,0.6838143816609399,0,9,0.76
17,Bhubaneswar,57,53,988,Name_987,70,0.5103858206082463,0,62,0.61
650,Hyderabad,56,82,989,,7,0.02822631886012033,0,,INVALID
22,Mumbai,INVALID,310,990,Name_989,3,0.22379452388007648,0,23,0.86
7,Mumbai,30,17,991,Name_990,30,-0.9774105599379691,0,24,
87,Hyderabad,10,50,992,Name_991,71,-1.317179470194761,0,82,0.49
72,Hyderabad,INVALID,47,993,Name_992,72,0.4647417675243692,0,37,0.8
,Mumbai,,59,994,INVALID,36,-0.011341729452438507,0,140,0.36
5,Bhubaneswar,3,93,995,Name_994,35,-2.1016732649511667,1,72,0.85
49,Bhubaneswar,25,88,996,INVALID,94,1.2070098579773678,0,32,0.94
57,Hyderabad,19,54,997,Name_996,80,-0.21585536663034205,0,61,0.82
78,Hyderabad,85,80,998,Name_997,47,0.3723875720769774,0,84,1
38,Bhubaneswar,83,54,999,Name_998,41,0.49887860090420655,0,57,0.64
43,Bhubaneswar,92,INVALID,1000,Name_999,,-1.300479263431595,0,68,0.75
31,Hyderabad,INVALID,43,1001,Name_1000,58,0.42049756446201847,0,92,
22,Hyderabad,83,79,1002,Name_1001,45,-0.33154333243707074,0,INVALID,6.5
49,Mumbai,63,34,1003,INVALID,76,-0.390844001775462,0,16,0.61
89,Mumbai,,16,1004,Name_1003,,0.7861389356836274,0,4,0.76
,Hyderabad,91,4,1005,Name_1004,36,-0.9323420016167875,0,66,0.11
68,Mumbai,29,62,1006,Name_1005,20,-1.2976248500179337,0,540,0.92
73,Bhubaneswar,46,4,1007,Name_1006,INVALID,-0.6922626942764389,0,94,0.4
43,,21,INVALID,1008,Name_1007,25,-1.8733163292456216,0,86,0.56
77,Mumbai,91,35,1009,INVALID,91,-0.8625758359730018,1,24,0.86
,Hyderabad,50,23,1010,Name_1009,,0.43071076060070096,0,,0.39
9,,750,47,1011,Name_1010,8,-1.1968571680179116,0,59,1.4000000000000001
29,Mumbai,28,66,1012,Name_1011,31,-0.40665560801017675,0,,0.15
6,Hyderabad,10,91,1013,Name_1012,70,-0.28202993346232696,0,78,0.01
6,Bhubaneswar,59,,1014,Name_1013,99,0.7733546995682924,0,3,0.47
48,Bhubaneswar,48,90,1015,Name_1014,,1.4976502502431288,0,95,0.66
22,,21,90,1016,Name_1015,29,0.8058609984715689,0,88,0.22
18,Hyderabad,51,41,1017,INVALID,92,1.2551919676165146,0,32,INVALID
66,Mumbai,,30,1018,,4,1.5144463799622907,1,58,0.3
73,Bhubaneswar,,50,1019,Name_1018,75,1.0067112465452344,0,20,0.77
INVALID,Bhubaneswar,80,950,1020,Name_1019,82,-0.9283417342804772,0,23,0.72
68,Mumbai,400,130,1021,,44,-0.30541282786777174,0,93,0.58
,Mumbai,10,57,1022,Name_1021,10,-0.6806909938645007,0,30,0.87
14,Bhubaneswar,49,18,1023,Name_1022,70,-1.5071831731293512,0,29,0.61
40,Hyderabad,INVALID,50,1024,Name_1023,63,-1.0302814876825075,0,INVALID,0.14
70,INVALID,56,250,1025,Name_1024,65,-0.3450701473517359,1,58,5.6000000000000005
25,Hyderabad,,,1026,Name_1025,,-1.005209535628554,1,85,0.91
36,Delhi,69,700,1027,Name_1026,24,-0.17509492528078724,0,24,0.37
56,Mumbai,86,17,1028,Name_1027,590,1.2726603796432272,0,20,0.39
51,Mumbai,65,91,1029,Name_1028,99,0.05320161849190377,0,21,0.47
INVALID,Delhi,,1,1030,Name_1029,18,0.770251767176905,1,90,0.02
12,Hyderabad,INVALID,52,1031,Name_1030,96,1.5643230244825896,0,51,INVALID
9,Delhi,81,19,1032,,90,1.4490873284655927,0,INVALID,0.58
,Delhi,59,INVALID,1033,Name_1032,67,1.2062344181009628,0,49,
63,Delhi,58,46,1034,Name_1033,39,0.3592803926734559,0,,0.31
28,Delhi,77,22,1035,Name_1034,60,1.3537664690670235,0,25,6.3
69,Bhubaneswar,94,970,1036,Name_1035,85,1.9497604502574286,0,7,0.44
,Bhubaneswar,41,13,1037,INVALID,40,-0.13903217467832052,1,1,0.27
41,Hyderabad,22,93,1038,Name_1037,18,0.5094633053562979,0,1,0.08
1,Hyderabad,79,81,1039,Name_1038,4,-0.14526078531117323,0,29,0.46
8,,65,45,1040,Name_1039,69,0.1095372149251272,0,,5.300000000000001
22,,,40,1041,Name_1040,18,-0.20808556076037887,0,29,0.6
470,Delhi,75,67,1042,Name_1041,52,-1.2698554788810639,0,72,
390,Delhi,28,26,1043,Name_1042,99,1.145511494997067,0,,0.17
800,Delhi,67,,1044,Name_1043,49,-0.2809674794587779,0,47,0.2
43,Hyderabad,5,41,1045,Name_1044,39,0.7867139143621268,0,26,7.5
63,Bhubaneswar,51,,1046,Name_1045,,0.7006200006154523,0,8,0.67
64,Delhi,64,INVALID,1047,Name_1046,92,1.4168617287942094,0,880,
58,Bhubaneswar,39,INVALID,1048,,30,0.9780982721655478,0,49,0.91
,Delhi,89,81,1049,Name_1048,350,-1.9321276110187122,0,,
INVALID,Mumbai,59,81,1050,Name_1049,50,0.06108382694211071,0,95,
,Mumbai,14,40,1051,Name_1050,,-0.14384934075602523,0,21,
3,,1,74,1052,,37,0.1418355133381162,0,INVALID,0.84
52,Mumbai,43,86,1053,INVALID,32,0.02370039207849557,0,76,0.73
25,Mumbai,84,75,1054,Name_1053,74,1.794108025450494,0,61,0.46
INVALID,Hyderabad,66,51,1055,Name_1054,66,-0.3767594841650987,0,89,0.43
56,Bhubaneswar,54,95,1056,INVALID,46,1.3385719494761397,0,17,INVALID
INVALID,,10,47,1057,Name_1056,,1.0645347335514481,0,84,0.11
,INVALID,63,41,1058,Name_1057,13,-0.1538525087034806,0,87,0.13
81,INVALID,,40,1059,Name_1058,93,-0.5704943165915998,1,,0.24
,Bhubaneswar,10,89,1060,Name_1059,890,-0.10099766778666815,0,96,7.199999999999999
34,Mumbai,93,76,1061,Name_1060,95,-0.8180147474149124,0,68,0.25
31,Mumbai,43,59,1062,Name_1061,5,1.0631238615991396,0,90,0.91
80,Hyderabad,79,14,1063,Name_1062,92,-0.02596312724717627,0,14,0.43
33,Hyderabad,17,96,1064,Name_1063,1,0.893142575774819,0,2,0.58
2,Bhubaneswar,56,95,1065,Name_1064,94,0.3282835259551398,0,62,0.29
INVALID,Hyderabad,57,29,1066,Name_1065,16,0.13767732103752167,0,75,0.93
19,Hyderabad,INVALID,94,1067,Name_1066,77,-0.025572832269674557,0,84,0.3
53,Hyderabad,62,2,1068,Name_1067,12,0.4769896397439069,0,40,0.44
,Mumbai,220,56,1069,Name_1068,47,0.10196549131258954,0,47,9.3
44,Mumbai,,60,1070,Name_1069,80,0.36679252306435634,0,38,0.2
,Hyderabad,77,5,1071,Name_1070,,-0.8416145501891164,0,88,0.7
46,,60,53,1072,Name_1071,45,0.0011090856005195777,0,54,0.4
67,,69,9,1073,Name_1072,61,0.5010615549188928,0,69,0.76
48,Delhi,23,,1074,Name_1073,14,-0.5950344802778638,0,96,0.3
48,Delhi,,790,1075,Name_1074,34,0.1534533841614304,0,82,0.15
,Bhubaneswar,5,22,1076,Name_1075,43,-0.05437142946274267,0,94,0.36
INVALID,Delhi,44,37,1077,Name_1076,20,0.20936916998276253,0,99,0.15
76,,44,81,1078,Name_1077,97,1.3965342736028685,0,31,0.62
26,Bhubaneswar,,73,1079,Name_1078,40,0.1967914695647445,0,54,0.42
76,Bhubaneswar,,47,1080,Name_1079,56,-1.579363330148624,0,49,0.14
16,Mumbai,,,1081,Name_1080,46,2.0854769091107745,1,27,0.34
4,,67,14,1082,Name_1081,75,-0.09173719110270165,0,8,0.78
5,Hyderabad,88,INVALID,1083,Name_1082,90,0.766751049479289,0,34,0.42
18,Bhubaneswar,28,98,1084,Name_1083,58,0.4021684741869704,0,81,0.53
17,Hyderabad,88,52,1085,Name_1084,99,0.01567367033601883,0,5,0.7
70,Mumbai,,77,1086,Name_1085,98,0.2615567801133733,0,27,0.85
88,Hyderabad,52,72,1087,Name_1086,31,-0.5875179273380853,0,18,
57,Delhi,14,53,1088,INVALID,34,1.3429079211158228,0,90,0.3
37,Bhubaneswar,8,78,1089,,25,1.612423360700124,1,77,0.22
2,Delhi,91,44,1090,,13,0.3659286678345603,0,7,4.699999999999999
20,INVALID,330,57,1091,Name_1090,11,-0.7585388499490906,0,23,0.36
45,Hyderabad,93,90,1092,Name_1091,94,-0.6337908441326454,1,69,0.92
66,Mumbai,5,55,1093,Name_1092,16,1.0285825670692614,0,93,0.67
